"business_id","date","review_id","stars","text","type","user_id","votes_cool","votes_funny","votes_useful","name","categories","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive"
"FOKF8RiKsVEM1mR5L25yPA","2012-12-02","XcYT5qzKxRJWo5-i-rNN9Q",4,"Actually stumbled upon this place on accident, literally.  Had that 2:30 feeling, heading to a Starbucks for some caffeine, and was stuck in traffic.  Stuck in traffic because of a minor accident a block from me.  While waiting in traffic I noticed this coffee house/stand to my right and decided ""why not"". 

I decided on their drive thru because I didn't feel like getting out of my car.  I ordered just an Americano and it was strong just how I like it.  I might have asked for an extra shot too.  I noticed that they serve a bunch of other things like pastries, sandwiches, all types of coffees, and desserts.  Maybe next time, I will venture out and try something else.

The drive thru is convenient, coffee was good, and service was great.  One issue that I have with the Mad House is that their drive thru menu is so damn high.  Unless you're in a lifted truck, you'll find yourself straining your neck to see what's on the menu.  I can't imagine what those rice rockets deal with at this drive thru.  

I also noticed a Super Burrito next door.  Maybe that's my next stop.","review","oOayyTrVO-PbVeXXsh_JEQ",4,5,4,"Mad House Coffee","Food,Bakeries,Coffee & Tea,Bagels",4,4,3,5,3,5,6,5,7,5
"VhTkkvvm7X9rkfxtzWHIFw","2011-10-09","BvReYkohdmBqf73m0u2M3g",2,"I took a lychee bubble tea to go.  It was $3.50 and it was fine.  I think you can get the same thing at Harmonie bakery a few doors over for $3.00, don't know about the size difference.

The place seemed a bit grungy and run down.  There were some well-used looking board games (chess and some others).  Generally, looked like an ok place for teenagers to hang out, have some bubble tea and play games.  I wouldn't recommend it for anything else.

There was a food menu but I didn't try it this time.","review","rN6X-sU5G6tz6PLJl50zVA",0,0,2,"Magic Idea Tea Lounge","Food,Tea Rooms,Coffee & Tea,Asian Fusion,Restaurants",0,2,0,0,1,0,0,2,0,2
"kjNQIbcVxCcZJFpTUYvE9w","2012-02-06","6Pwy1JigqBy_YP7Mp9ajfw",5,"I just left this place about 10 minutes ago and had to immediately put in my review! Myself and my bf were looking for waffles and after reading the reviews decided to go. Arriving there it looked really empty which SCARED me, but I thought it maybe was because it was 10:00am on a Monday?? The people there were so nice and explained their ""$5.99 Breakfast Special"" which consists of  eggs bacon or sausage and a waffle.Due to me trying to eat better he suggested the ""organic flax seed waffle"" with strawberries. My bf had the waffle with mango and pineapple. We also tried the Boba Thai Tea. Everything was delicious. EVERYTHING. My flax seed waffle had a funnel cake- ish texture almost.It was still light  and soooo good.It was topped with fresh strawberries and whipped cream (which he went light on)I also topped it with a little of their strawberry syrup, Divine! The egg whites were awesome, they seemed very fresh. The bacon was ok, nothing special. Even though my bf's waffle was gone in a blink of an eye I did manage to taste some and his regular waffle with the  kiwi and pineapple topping.His fruit topping too were fresh and sweet. Neither one of us have ever had a Boba Tea so this was our first time. Needless to say I'm hooked. It was sweet and creamy. Very good. I like this place because when we left, I didnt feel ""bloated"" or super full as I do with other pancake houses! I also loved that we were in and out of this place in 25 minutes!If you like waffles I suggest you give them a try!","review","t74cxXKm_t9OEF7zl7Hrxw",0,1,1,"Waffles Cafe","Food,Coffee & Tea,Breakfast & Brunch,Restaurants",4,8,1,0,8,4,5,6,7,15
"bElcA8EVG74VKKmAm2QLeg","2011-09-23","WrZk_VA7R13YIMy1Wn5CDg",4,"I discovered the Coffee Cove after moving to Gilbert from Mesa. I love that it's right down the street from me, but I love even more that the people running the joint are sincerely nice people that want to serve good coffee! 

I was so bored with the basics like Starbucks...For the same price range you can come to a place that maybe isn't the fanciest but where you will talk to some really nice people, get a really good cup of coffee made by someone who REALLY knows his coffee and how to prepare it, and feel like you did something to help out the small business population :) 

Please go and visit Coffee Cove, you won't be sorry you did!","review","f4D0eZcrwl62Xk3l3Nr5lA",0,0,0,"Coffee Cove","Food,Coffee & Tea",0,5,2,2,5,0,2,3,2,9
"X-vYy-Ktm8Gei-qpxiE-xg","2014-11-25","UHIrAujwmxp1mmI5NljHnQ",4,"This Peets was very busy - line out of their area and almost to the next kiosk. The cashiers were very nice and their an the drinks and food out to you after only a short wait. I was surprised that they offer bulk sugar as opposed to individual packets because in order to measure how much you wanted, you had to waste a plastic spoon as well, kinda silly.","review","4xbZHfOwcI3h0pMkgZdpTg",0,0,0,"Peets Coffee And Tea","Food,Coffee & Tea",1,1,1,1,2,0,1,2,4,3
"SJKNSd29vc3KzS03kKP0jA","2011-11-08","pdrB_8lBvGszsyckKDhWFA",5,"Let's start off by saying the barista was very friendly. Explained the punch card and double punch Wed.

Turtle Prailine Hot Chocolate my daughter ordered was fantastic!!!

Hubby and I got regular coffee with an add shot of caramel...very very good. 

All came with a little chocolate coverd coffee bean, yummo.

The topper for me was the doggie treat my pup recieved just because.

I know where I will be getting coffee tomorrow. :)","review","tLkuinVDjsb6gI8HQzJw_g",0,0,2,"The Human Bean","Food,Coffee & Tea",4,7,1,3,6,3,4,5,3,6
"BQjGE1Z3nk253XzIZqt8Gg","2010-11-27","hwiEn8K9UpH-o_maYgcZ8Q",4,"Yay! More sweets!

I was looking forward to this place when my parents told me we were going to Vegas.  You have to really look for it if you don't know where it exactly is.

Like everyone who reviewed this place, I was AMAZED (to say the least) by the chocolate fountains.  So tempted to break into there.  Store is beautifully decorated.

Merchandise: A decent variety.  Their cake displays were breath-taking. Very handy crafts man ships.  Pricey though.

Pastries:  loved the nutella cake.  That's the only one that made me lose it.  Apple cinnamon muffin was moist and crunchy just how a perfect muffin should be.  All of them were a piece of edible art.  Nothing looked bland nor does it taste bland.  

-1 for the snooty attitude from that girl.  I know you're mad about working on Black Friday but c'mon!  And those lines are so confusing.  I think there was 3 lines: gelato, crepes, and pastries? I'm not sure but I don't care as long as I get my sweets.

If it was bigger, nicer staff, more organized with the staff than we'll talk about that 5 stars.","review","0YrHbr_d96OUSXfzPR6ygg",0,0,1,"Jean Philippe Patisserie","Food,Desserts,Coffee & Tea,Cafes,Restaurants",2,7,2,4,5,4,3,2,4,12
"F0BTBm-CXuBk8JWZsMuBKA","2014-08-23","XSxyeW3YmqwbeSVx-E5DbA",4,"I thought I was going to love this place.  I did, mostly.  I went during a very hot day in June, and the cafe felt like there was no AC whatsoever.  Kind of a let-down.  The food was good (I enjoyed a lemon bar) but quite expensive, especially if I compare the price of lemon bars in higher COL areas such as Boston.  The best part was the comfy leather chairs; if I lived in the area I'm sure I'd come back.  I'd bet it's super cozy in the winter!","review","wvSl6Vv57G1s1gJ1zrE7JA",0,0,0,"Michelangelo's Coffee House","Food,Coffee & Tea",1,2,1,0,4,0,1,3,1,5
"NlQ-w91Kt58nvyULncE9kA","2014-04-26","SjeXyJcbBAyocOB7olGjgg",4,"Cafe Darak!
Love, Love, Love hanging out here!

I have been here a few times. With other fellow yelpers and my babe. I'm giving four stars because I like the atmosphere and decor inside as well as the many drinks and treats. I usually try to be adventurous and try new drinks, but I stick with the honey toast every time. I'm not a huge macaron fan, but I've heard those are pretty good. So far I've only been able to try the strawberry smoothie, peach tea and mocha frap. Out of those three I enjoyed the mocha frap the most. The strawberry smoothie and peach tea were extremely too sweet for me, which was disappointing. That won't deter me from trying other drinks.

My sons favorite part is sitting on the bean bags under the VW van tent. Actually, I think everyone enjoys that part. 

We will continue to enjoy this unique little spot!","review","JxgJymGG6H8Z_sCXlyg25A",7,6,9,"Cafe Darak","Food,Coffee & Tea",1,6,1,1,7,2,3,7,2,14
"CF_uNwPdMXsISYid2znLqA","2013-04-04","spchGDvXvgwokXBrUwNGPA",5,"Great people, Guy is the man! Place is CLEAN and good service. Thanks for a great job. See you Sunday morning.","review","6ubpnCnyST12u-lnJuSrCw",0,0,0,"Starbucks","Food,Coffee & Tea",0,1,0,0,2,0,1,2,0,3
"CF_uNwPdMXsISYid2znLqA","2011-09-05","7u1DkuMQb81vtotpI_XNDQ",5,"As far as Starbucks goes this one is spot-on. It is the closest Starbucks to my house and therefore receives a lot of my business. I'm a regular and I know many of the baristas as I frequently stop here or drive-thru to get my java on.

Although the strip mall in which it is located is very scuzzy this Starbucks is still nice. There is a bit of seating inside as well as out. 

Best of all there's a drive-thru which is oh-so-convenient when I just don't feel like going in.

The employees are nice and always greet you. Even if they're busy with the drive-thru menu they will make sure you know they've recognized you're there waiting to order. 

A good Starbucks here. No problemos. Muy bueno.","review","EjhVxYFeMUYimoImjMduzQ",0,0,0,"Starbucks","Food,Coffee & Tea",0,1,0,0,1,1,1,1,1,2
"WxMz9BLZnAQ7F5h-yleX1Q","2012-11-30","9_iBhRS3x4PLO2TB5a8X8g",3,"Typical Starbucks layout. Nice employees. Very few outlets if you need to charge your phone or outlets.","review","Xne17vIpm7iJT8ztWmwABg",1,0,0,"Starbucks","Food,Coffee & Tea",0,0,0,0,0,0,0,0,0,0
"9znN3i2XAZ6IJcks0X0Isw","2014-04-07","0rM0rSBrXnAUTGyKlpRnSg",4,"La place est idéale pour passer l'après midi tranquille à étudier. Les lattés sont excellents!","review","WPNVU3QG94Dt9A68MGC-Hw",2,0,0,"Cafe St Henri Émery","Food,Coffee & Tea,Cafes,Restaurants",0,0,0,0,0,0,0,0,0,0
"L9UYbtAUOcfTgZFimehlXw","2013-07-24","y54ikPG11eN2eQdXSNFYHw",5,"I do like this place, and after having breakfast at The Farm House next door I now have a greater appreciation for Liberty Market.","review","f7Hv9J9GTTXd3XsfRgt3Pw",0,0,0,"Liberty Market","Food,Coffee & Tea,American (New),Restaurants",0,2,0,0,2,0,1,2,0,4
"lF23HE7lx89igIxvFN2Alw","2013-12-02","Admd7sliLaSglJeahV2X0w",3,"I was meeting up with a few friends and this was the suggested meet up point for breakfast / lunch.


With only a few seats this could have been a cosy place to go to but the no heating knocked that one in the head, all the guests that where eating in, kept their jackets on.


A good menu on offer from steak sandwiches, daily specials, breakfast's to filled roll's.


The food would have been nice if it had been served on hot plates, as they where served on cold plates the food went cold quickly.


The floor looked as if it hadn't been swept in a day or two, 


The coffee is nice not could not fault that.","review","rkoCNnuwk2AAGnheI7GqGg",1,0,1,"The Square","Food,Soup,Coffee & Tea,Sandwiches,Restaurants",1,2,0,0,2,1,1,2,2,5
"tAmevVP8B7PiWxcJ0PlYVA","2014-11-18","E-kEcyA3b1aWVkjB5AF2YQ",5,"Went there later in the evening and there was a line. The place is small but there are seats outside in the back. I saw plenty of places to park a bike as well. Great family atmosphere. Try the Stout ice cream.","review","DRM2Vk2dpynIvSfIqE53PQ",0,0,0,"Churn","Food,Ice Cream & Frozen Yogurt,Coffee & Tea,Desserts",0,1,0,0,1,0,1,0,1,1
"EpSpk60r2EJ3Q1Zy4Tc7qQ","2013-05-22","MYeDw1bw6XCibApR-8RKHw",4,"This coffee is great, my girlfriend made me try it and I'm glad she did. Bye bye Starbucks, the human bean is my new coffee spot","review","HFUUB2omZFoiDKyHaDSoKw",0,0,0,"The Human Bean","Food,Coffee & Tea",0,2,0,0,1,0,0,0,0,1
"-CYr479M7Y49UqIPwFcjEg","2012-04-01","dU6w4C0-4b3IvqYlD-pHqg",5,"Excellent service. Friendly staff. They always greet me by name. And my drink is made just the way I like it.","review","VakKa0sjLl_mVSupkYbTnQ",0,0,0,"Starbucks","Food,Coffee & Tea",0,1,0,0,2,0,0,2,0,2
"Pt5AYjhzoU93biVeVahLKw","2013-03-18","N14FJAJ7-Rsc6IJe9Lbmtw",1,"The coffee is pretty good depending on who is working. Not a place I'd recommend to hang out if you're looking to relax with friends.","review","YY3Wiz0gBIPpJ5Vq4Jjncg",0,1,0,"MadHouse Coffee","Food,Bakeries,Coffee & Tea,Sandwiches,Restaurants",0,2,0,0,2,0,1,3,0,4
"fTVI61ab7m4nlDafhL1HQw","2014-02-26","6d59Uv-rgtObc1k2ivRCfQ",4,"Always polite at this Starbucks. They are not that quick but that's because there are just so many people coming through this place. Totally strange mix of people here too with lawyers in suits to homeless people.","review","_JQLTr-P5D9p4CWKLhiXUw",0,0,0,"Starbucks","Food,Coffee & Tea",1,2,1,1,0,1,0,0,1,1
"9TSU0S-4Ni3cjrJFrdQLeg","2013-01-05","H5NbuuO8cWp9cTpX4GeU9w",5,"What's the intention when visiting a place called Chocolaterian?  To get something made with chocolate.....duh.  In my case, this review is based solely on my lunch experience.  I'll let others chime in on the sweet goodies.  For any quiche fan, this is the place!  I don't know what they do, but the egg mixture is prepared with perfection.......it's not chewy tasting like most others, but rather melt in your mouth good!  As well, the food isn't over-seasoned and flavored - good for somebody like me who's slightly hypertensive. The portion size will be enough that you won't have room for dessert.  The ""mini"" quiche ran for $7 for my one with bacon.  They also offer other options as well.  Another great addition to Madison's awesome east side eating options!","review","ao-_DuxFb2otlmqEMci4iw",0,0,2,"Chocolaterian Cafe","Food,Desserts,Coffee & Tea,Cafes,Restaurants",0,6,0,1,6,1,5,7,1,9
